item_id,subject,difficulty_matching,conditional_residualization,difficulty_stratified_null,cross_fitted_difficulty,subject_conditioned_difficulty,family_balanced_difficulty,v8_full,raw_difficulty,family_balanced_difficulty_estimate,family_disagreement,exploratory_stratified_p_value,exploratory_BH_q_value,claim_status
college_medicine::mmlu_college_medicine_id73,college_medicine,0.0,0.48664919420065283,0.5477508650519031,0.4866491942006527,0.7414511914872293,0.48664919420065283,0.48664919420065283,0.10256410256410253,0.08068181818181819,0.15283562849951896,0.14285714285714285,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id74,college_medicine,0.0,0.2585753896079783,0.5107913669064749,0.2585753896079779,0.6514856249598493,0.2585753896079783,0.2585753896079783,0.02564102564102566,0.050000000000000044,0.15,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id75,college_medicine,0.0,0.0,0.5281227173119065,0.0,0.5186269039360444,0.0,0.0,0.02564102564102566,0.009090909090909038,0.02727272727272728,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id76,college_medicine,0.5081421287552812,0.4165130228033331,0.8819543509272468,0.41651302280333136,0.0,0.4165130228033331,0.4165130228033331,0.5384615384615384,0.4402272727272727,0.3430897344516942,0.15,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id77,college_medicine,0.0,0.3279948354692566,0.5477508650519031,0.32799483546925606,0.6790069498360105,0.3279948354692566,0.3279948354692566,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.8571428571428571,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id78,college_medicine,0.0,0.2585753896079783,0.5107913669064749,0.2585753896079779,0.6514856249598493,0.2585753896079783,0.2585753896079783,0.02564102564102566,0.050000000000000044,0.15,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id79,college_medicine,0.0,0.0,0.2532005689900427,0.0,0.0,0.0,0.0,0.2564102564102564,0.20818181818181825,0.22575676225194086,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id80,college_medicine,0.0,0.0,0.07162629757785467,0.0,0.0,0.0,0.0,0.07692307692307687,0.07159090909090904,0.14921021418297384,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id81,college_medicine,0.0,0.3279948354692566,0.5477508650519031,0.32799483546925606,0.6790069498360105,0.3279948354692566,0.3279948354692566,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.8571428571428571,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id82,college_medicine,0.0,0.0,0.039444850255661065,0.0,0.0,0.0,0.0,0.05128205128205132,0.029090909090909056,0.06308855117417261,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id83,college_medicine,0.01321101519529287,0.0,0.5074679943100996,0.0,0.0,0.0,0.0,0.17948717948717952,0.15401515151515144,0.1823697599352562,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id84,college_medicine,0.0,0.2585753896079783,0.5107913669064749,0.2585753896079779,0.6514856249598493,0.2585753896079783,0.2585753896079783,0.02564102564102566,0.050000000000000044,0.15,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id85,college_medicine,0.0,0.2585753896079783,0.5107913669064749,0.2585753896079779,0.6514856249598493,0.2585753896079783,0.2585753896079783,0.02564102564102566,0.050000000000000044,0.15,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id86,college_medicine,0.0,0.3279948354692566,0.5477508650519031,0.32799483546925606,0.6790069498360105,0.3279948354692566,0.3279948354692566,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.8571428571428571,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id87,college_medicine,0.0,0.0,0.03579254930606282,0.0,0.0,0.0,0.0,0.07692307692307687,0.027272727272727337,0.0818181818181818,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id88,college_medicine,0.0,0.0,0.2907801418439716,0.0,0.0,0.0,0.0,0.1282051282051282,0.1249242424242425,0.1639938750284045,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id89,college_medicine,0.0,0.3279948354692566,0.5477508650519031,0.32799483546925606,0.6790069498360105,0.3279948354692566,0.3279948354692566,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.8571428571428571,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id90,college_medicine,0.14740080256698393,0.14301828136782227,0.5830363506771205,0.14301828136781977,0.0,0.14301828136782227,0.14301828136782227,0.4871794871794872,0.4928787878787879,0.35176587844972396,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id91,college_medicine,0.06965412887843049,0.10937563672012143,0.7589031339031339,0.10937563672011476,0.11182493690397517,0.10937563672012143,0.10937563672012143,0.8974358974358975,0.8916666666666667,0.175,0.6363636363636364,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id92,college_medicine,0.0,0.47525747453713163,0.5477508650519031,0.4752574745371318,0.7369902353138393,0.47525747453713163,0.47525747453713163,0.07692307692307687,0.0790909090909091,0.15352874121859167,0.19047619047619047,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id93,college_medicine,0.01321101519529287,0.0,0.5074679943100996,0.0,0.0,0.0,0.0,0.17948717948717952,0.1649242424242423,0.21748575045940954,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id94,college_medicine,0.0,0.2585753896079783,0.5107913669064749,0.2585753896079779,0.6514856249598493,0.2585753896079783,0.2585753896079783,0.02564102564102566,0.050000000000000044,0.15,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id95,college_medicine,0.12869022886216427,0.0,0.5401849217638691,0.0,0.0,0.0,0.0,0.15384615384615385,0.18242424242424238,0.21132665039706677,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id96,college_medicine,0.0,0.0,0.34165477888730383,0.0,0.0,0.0,0.0,0.23076923076923073,0.41401515151515156,0.41178981355900995,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id97,college_medicine,0.0,0.2585753896079783,0.5107913669064749,0.2585753896079779,0.6514856249598493,0.2585753896079783,0.2585753896079783,0.02564102564102566,0.050000000000000044,0.15,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id98,college_medicine,0.2628800162338551,0.2663027830191592,0.6372059871703493,0.266302783019157,0.0,0.2663027830191592,0.2663027830191592,0.5128205128205128,0.5078030303030303,0.2503885983499543,0.9166666666666666,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_medicine::mmlu_college_medicine_id99,college_medicine,0.0,0.0,0.31520966595593464,0.0,0.0,0.0,0.0,0.2564102564102564,0.2372727272727272,0.21324399816834458,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id100,college_physics,1.0,1.0,0.9825374198146828,1.0,1.0,1.0,1.0,0.5897435897435898,0.5312121212121212,0.3209520101782595,0.3333333333333333,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id101,college_physics,0.17934455609923225,0.0,0.5963726884779517,0.0,0.4774316879581205,0.0,0.0,0.8205128205128205,0.7618181818181818,0.2896697083661038,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id102,college_physics,0.6043420857372043,0.30415146053361386,0.9243937232524965,0.3041514605336169,0.0,0.30415146053361386,0.30415146053361386,0.28205128205128205,0.34492424242424236,0.3017994034714463,0.6,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id103,college_physics,0.0,0.0,0.11059743954480797,0.0,0.0,0.0,0.0,0.6153846153846154,0.684469696969697,0.349529273180255,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id104,college_physics,0.06965412887843049,0.0,0.7589031339031339,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id105,college_physics,1.0,1.0,0.9825374198146828,1.0,1.0,1.0,1.0,0.5897435897435898,0.5312121212121212,0.3209520101782595,0.3333333333333333,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id106,college_physics,1.0,1.0,0.9569701280227596,1.0,1.0,1.0,1.0,0.5641025641025641,0.6387121212121212,0.3070925540889253,0.13043478260869565,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id107,college_physics,1.0,1.0,0.9907604832977968,1.0,0.4655650436248093,1.0,1.0,0.3589743589743589,0.2885606060606061,0.33361497227270526,0.5833333333333334,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id108,college_physics,0.0,0.0,0.10612535612535613,0.0,0.4356324216237333,0.0,0.0,0.8205128205128205,0.8759848484848485,0.19131031971577503,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id109,college_physics,1.0,1.0,0.9825374198146828,1.0,1.0,1.0,1.0,0.4871794871794872,0.5055303030303031,0.25044910304083295,0.3333333333333333,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id110,college_physics,0.31152970876471336,0.10416648733338231,0.654312188168211,0.10416648733338317,0.0,0.10416648733338231,0.10416648733338231,0.7435897435897436,0.5825757575757575,0.35284573794252594,0.4,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id111,college_physics,0.0,0.0,0.21692745376955902,0.0,0.0,0.0,0.0,0.6666666666666667,0.6951515151515152,0.3298751746554967,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id112,college_physics,0.0,0.0,0.11059743954480797,0.0,0.0,0.0,0.0,0.6153846153846154,0.6493939393939394,0.303611714961547,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id113,college_physics,0.06965412887843049,0.7215956567641111,0.7589031339031339,0.721595656764112,1.0,0.7215956567641111,0.7215956567641111,0.8461538461538461,0.7917424242424242,0.3278142352995272,0.11538461538461539,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id114,college_physics,0.0,0.0,0.49288762446657186,0.0,0.22072361182095993,0.0,0.0,0.717948717948718,0.7243939393939394,0.29973392700400997,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id115,college_physics,0.0,0.0,0.25249287749287747,0.0,0.8408434789671215,0.0,0.0,0.8974358974358975,0.8409090909090909,0.31704341804494196,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id116,college_physics,0.0,0.0,0.29985754985754987,0.0,0.8354266523128487,0.0,0.0,0.9230769230769231,0.9618181818181818,0.07647178489022942,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id117,college_physics,1.0,0.1220795291115678,0.8061877667140825,0.12207952911157222,0.0,0.1220795291115678,0.1220795291115678,0.15384615384615385,0.13818181818181807,0.209205941128567,0.9,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id16,college_physics,0.0,0.0,0.073005698005698,0.0,0.3449446749109297,0.0,0.0,0.7948717948717949,0.8167424242424243,0.2339872895114018,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id17,college_physics,0.06965412887843049,0.7215956567641111,0.7589031339031339,0.721595656764112,1.0,0.7215956567641111,0.7215956567641111,0.8461538461538461,0.7917424242424242,0.3278142352995272,0.11538461538461539,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id18,college_physics,1.0,1.0,0.9907604832977968,1.0,0.2366557036447551,1.0,1.0,0.3076923076923077,0.23803030303030304,0.21456219974029003,0.5833333333333334,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id19,college_physics,1.0,0.9158802877597159,0.9071834992887624,0.915880287759721,0.0,0.9158802877597159,0.9158802877597159,0.15384615384615385,0.16401515151515156,0.2984600916513629,0.4,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id20,college_physics,1.0,1.0,0.9953637660485022,1.0,0.8728550675935769,1.0,1.0,0.3076923076923077,0.39462121212121204,0.3431034511499424,0.5,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id21,college_physics,0.0,0.0,0.03627311522048364,0.0,0.0,0.0,0.0,0.5641025641025641,0.6221969696969697,0.3082944376479485,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id22,college_physics,0.0,0.0,0.25249287749287747,0.0,0.774975900279289,0.0,0.0,0.8974358974358975,0.9151515151515152,0.13538368426477987,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id23,college_physics,0.06965412887843049,0.6591362340736807,0.7589031339031339,0.6591362340736802,1.0,0.6591362340736807,0.6591362340736807,0.8205128205128205,0.8016666666666667,0.20982135258357287,0.19230769230769232,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id24,college_physics,0.0,0.026214759964580166,0.5281227173119065,0.026214759964583435,0.0,0.026214759964580166,0.026214759964580166,0.02564102564102566,0.03333333333333344,0.1,0.5,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id25,college_physics,0.0,0.0,0.06094084105488239,0.0,0.0,0.0,0.0,0.5128205128205128,0.5720454545454545,0.2528080247597376,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id26,college_physics,0.7834014047856453,0.1969558300804453,0.9189765458422174,0.19695583008044829,0.0,0.1969558300804453,0.1969558300804453,0.2564102564102564,0.2631818181818182,0.27861164554952234,0.75,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id27,college_physics,0.06965412887843049,0.0,0.7589031339031339,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id28,college_physics,0.0,0.581011609906923,0.7156028368794326,0.5810116099069281,0.0,0.581011609906923,0.581011609906923,0.07692307692307687,0.10909090909090902,0.2982039903064859,0.5,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id29,college_physics,0.8883950319994051,0.05369445301667086,0.7695590327169275,0.05369445301667333,0.0,0.05369445301667086,0.05369445301667086,0.20512820512820518,0.1730303030303031,0.1857575757575758,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id30,college_physics,1.0,0.8446454873280828,0.9071834992887624,0.8446454873280872,0.0,0.8446454873280828,0.8446454873280828,0.1282051282051282,0.1515151515151516,0.3024236351484763,0.5,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id31,college_physics,1.0,0.17645256141565333,0.8061877667140825,0.1764525614156567,0.0,0.17645256141565333,0.17645256141565333,0.15384615384615385,0.14727272727272722,0.29958097458046046,0.8,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id32,college_physics,1.0,1.0,0.9953637660485022,1.0,0.8728550675935769,1.0,1.0,0.3076923076923077,0.39462121212121204,0.3431034511499424,0.5,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id33,college_physics,0.0,0.0,0.48933143669985774,0.0,0.2106849268464928,0.0,0.0,0.7692307692307692,0.7202272727272727,0.31101083197101953,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id34,college_physics,0.0,0.0,0.1600284495021337,0.0,0.0,0.0,0.0,0.641025641025641,0.6262121212121212,0.3567981079086078,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id35,college_physics,0.06965412887843049,0.6591362340736807,0.7589031339031339,0.6591362340736802,1.0,0.6591362340736807,0.6591362340736807,0.8205128205128205,0.8016666666666667,0.20982135258357287,0.19230769230769232,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id36,college_physics,0.0,0.5303793519607545,0.7156028368794326,0.5303793519607588,0.0,0.5303793519607545,0.5303793519607545,0.10256410256410253,0.10151515151515156,0.17062113071930418,0.75,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id37,college_physics,0.0,0.0,0.29196301564722615,0.0,0.0,0.0,0.0,0.6923076923076923,0.6727272727272727,0.3254014967205164,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id38,college_physics,0.0,0.0,0.21692745376955902,0.0,0.0,0.0,0.0,0.6666666666666667,0.6928030303030304,0.2679637124570335,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id39,college_physics,0.0,0.0,0.27746077032810273,0.0,0.0,0.0,0.0,0.46153846153846156,0.45439393939393935,0.3716357817406344,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id40,college_physics,0.0,0.1575124945235402,0.5107913669064749,0.15751249452354354,0.0,0.1575124945235402,0.1575124945235402,0.02564102564102566,0.050000000000000044,0.15,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id41,college_physics,1.0,0.24621063383194192,0.7940967283072546,0.24621063383194577,0.0,0.24621063383194192,0.24621063383194192,0.17948717948717952,0.18401515151515146,0.19004688960341837,0.7,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id42,college_physics,1.0,0.24808539236990074,0.9673063255152807,0.24808539236990404,0.0,0.24808539236990074,0.24808539236990074,0.20512820512820518,0.21151515151515154,0.32508189262799697,0.6666666666666666,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id43,college_physics,1.0,1.0,0.9907604832977968,1.0,0.4117021666685806,1.0,1.0,0.3846153846153846,0.27621212121212113,0.2663290303992885,0.5833333333333334,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id44,college_physics,0.0,0.0,0.29196301564722615,0.0,0.0,0.0,0.0,0.6923076923076923,0.7168939393939394,0.23773544465163335,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id45,college_physics,0.06965412887843049,0.0,0.7589031339031339,0.0,1.0,0.0,0.0,0.9230769230769231,0.9175,0.1541306264179835,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id46,college_physics,0.0,0.0,0.5281227173119065,0.0,0.0,0.0,0.0,0.05128205128205132,0.018181818181818188,0.054545454545454536,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id47,college_physics,0.0,0.0,0.3950354609929078,0.0,0.0,0.0,0.0,0.17948717948717952,0.12636363636363634,0.1955898052067808,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id48,college_physics,0.0,0.0,0.2694226657163222,0.0,0.0,0.0,0.0,0.46153846153846156,0.5171969696969698,0.29573569567910846,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id49,college_physics,0.0,0.0,0.16096866096866097,0.0,0.5797239912298061,0.0,0.0,0.8461538461538461,0.8534090909090909,0.20832679053086897,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id50,college_physics,0.0,0.0,0.20619658119658119,0.0,0.674272514263336,0.0,0.0,0.8717948717948718,0.8917424242424242,0.1299671719870318,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id51,college_physics,0.0,0.0,0.29985754985754987,0.0,0.8770072156203053,0.0,0.0,0.9230769230769231,0.9341666666666667,0.11108367716876018,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id52,college_physics,0.5524429774519026,0.10437925203974621,0.8315565031982942,0.10437925203974883,0.0,0.10437925203974621,0.10437925203974621,0.3076923076923077,0.3180303030303031,0.2855732639315936,0.8333333333333334,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id53,college_physics,0.0,0.2269319403848185,0.5477508650519031,0.22693194038482234,0.0,0.2269319403848185,0.2269319403848185,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.6,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id54,college_physics,1.0,1.0,0.9907604832977968,1.0,0.4655650436248093,1.0,1.0,0.3589743589743589,0.2885606060606061,0.33361497227270526,0.5833333333333334,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id55,college_physics,0.0,0.0,0.011379800853485065,0.0,0.0,0.0,0.0,0.5384615384615384,0.6237878787878788,0.2889057042856349,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id56,college_physics,1.0,0.2677397545451822,0.7940967283072546,0.26773975454518584,0.0,0.2677397545451822,0.2677397545451822,0.17948717948717952,0.18818181818181823,0.17385833820408328,0.6,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id57,college_physics,0.0,0.0,0.20619658119658119,0.0,0.6580741997501326,0.0,0.0,0.8717948717948718,0.9068181818181819,0.1608506570838227,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id58,college_physics,1.0,1.0,0.9825374198146828,1.0,1.0,1.0,1.0,0.4871794871794872,0.5055303030303031,0.25044910304083295,0.3333333333333333,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id59,college_physics,1.0,1.0,0.9569701280227596,1.0,1.0,1.0,1.0,0.5641025641025641,0.6387121212121212,0.3070925540889253,0.13043478260869565,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id60,college_physics,0.0,0.0,0.06094084105488239,0.0,0.0,0.0,0.0,0.5128205128205128,0.5254545454545455,0.3031369509302416,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id61,college_physics,0.0,0.0,0.073005698005698,0.0,0.3514463558661099,0.0,0.0,0.7948717948717949,0.7860606060606061,0.1946539865299261,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id62,college_physics,0.0,0.0,0.17118402282453637,0.0,0.0,0.0,0.0,0.4871794871794872,0.4403030303030302,0.28257977899486375,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id63,college_physics,0.06965412887843049,0.0,0.7589031339031339,0.0,1.0,0.0,0.0,0.9743589743589743,0.95,0.15000000000000002,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id64,college_physics,0.0,0.0,0.35526315789473684,0.0,0.0,0.0,0.0,0.717948717948718,0.6526515151515152,0.40762943912562705,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id65,college_physics,0.0,0.0,0.29985754985754987,0.0,0.9389319072866451,0.0,0.0,0.9230769230769231,0.88,0.198997487421324,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id66,college_physics,0.0,0.0,0.073005698005698,0.0,0.34330522326166885,0.0,0.0,0.7948717948717949,0.8212121212121213,0.3159227160785297,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id67,college_physics,1.0,0.9158802877597159,0.9071834992887624,0.915880287759721,0.0,0.9158802877597159,0.9158802877597159,0.15384615384615385,0.16401515151515156,0.2984600916513629,0.4,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id68,college_physics,0.0,0.1575124945235402,0.5107913669064749,0.15751249452354354,0.0,0.1575124945235402,0.1575124945235402,0.02564102564102566,0.050000000000000044,0.15,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
college_physics::mmlu_college_physics_id69,college_physics,0.0,0.0,0.14255167498218105,0.0,0.0,0.0,0.0,0.5641025641025641,0.5696969696969697,0.35715177740401444,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
